OTU	Sample	Abundance	file	id	round	Kingdom	Phylum	Class	Order	Family	Genus	Species	step
TAXA_084	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	match
TAXA_084	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	match
TAXA_084	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	match
TAXA_084	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	match
TAXA_084	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	match
TAXA_084	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	match
TAXA_085	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	NA	match
TAXA_085	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	NA	match
TAXA_085	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	NA	match
TAXA_085	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	NA	match
TAXA_085	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	NA	match
TAXA_086	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium	match
TAXA_086	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium	match
TAXA_086	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium	match
TAXA_086	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium	match
TAXA_087	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	match
TAXA_087	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	match
TAXA_087	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	match
TAXA_087	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	match
TAXA_087	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	NA	match
TAXA_088	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	match
TAXA_088	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	match
TAXA_088	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	match
TAXA_088	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	match
TAXA_088	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	match
TAXA_088	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	match
TAXA_089	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	NA	match
TAXA_089	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	NA	match
TAXA_089	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	NA	match
TAXA_089	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	NA	match
TAXA_089	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	NA	match
TAXA_089	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	NA	match
TAXA_090	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	match
TAXA_090	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	match
TAXA_090	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	match
TAXA_090	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	match
TAXA_090	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	match
TAXA_090	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	match
TAXA_091	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	match
TAXA_091	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	match
TAXA_091	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	match
TAXA_091	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	match
TAXA_091	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	match
TAXA_091	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	match
TAXA_092	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	match
TAXA_092	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	match
TAXA_092	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	match
TAXA_092	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	match
TAXA_092	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	match
TAXA_092	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	match
TAXA_093	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	match
TAXA_093	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	match
TAXA_093	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	match
TAXA_093	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	match
TAXA_093	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	match
TAXA_093	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	match
TAXA_094	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	match
TAXA_094	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	match
TAXA_094	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	match
TAXA_094	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	match
TAXA_094	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	match
TAXA_094	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	match
TAXA_095	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	match
TAXA_095	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	match
TAXA_095	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	match
TAXA_095	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	match
TAXA_095	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	match
TAXA_095	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	match
TAXA_096	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	NA	match
TAXA_096	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	NA	match
TAXA_096	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	NA	match
TAXA_096	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	NA	match
TAXA_096	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	NA	match
TAXA_097	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis	match
TAXA_097	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis	match
TAXA_097	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis	match
TAXA_097	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis	match
TAXA_097	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis	match
TAXA_098	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp.	match
TAXA_098	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp.	match
TAXA_098	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp.	match
TAXA_098	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp.	match
TAXA_098	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp.	match
TAXA_098	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp.	match
TAXA_099	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	match
TAXA_099	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	match
TAXA_099	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	match
TAXA_099	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	match
TAXA_099	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	match
TAXA_099	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	match
TAXA_100	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA	match
TAXA_100	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA	match
TAXA_100	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA	match
TAXA_100	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA	match
TAXA_100	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA	match
TAXA_100	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	NA	match
TAXA_101	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium callanderi	match
TAXA_101	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium callanderi	match
TAXA_101	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium callanderi	match
TAXA_101	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium callanderi	match
TAXA_101	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium callanderi	match
TAXA_101	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium callanderi	match
TAXA_102	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	match
TAXA_102	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	match
TAXA_102	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	match
TAXA_102	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	match
TAXA_103	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	match
TAXA_103	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	match
TAXA_103	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	match
TAXA_103	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	match
TAXA_103	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	match
TAXA_103	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter braakii	match
TAXA_104	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter werkmanii	match
TAXA_104	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter werkmanii	match
TAXA_104	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter werkmanii	match
TAXA_104	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter werkmanii	match
TAXA_104	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter werkmanii	match
TAXA_104	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter werkmanii	match
TAXA_105	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter murliniae	match
TAXA_105	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter murliniae	match
TAXA_105	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter murliniae	match
TAXA_105	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter murliniae	match
TAXA_105	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter murliniae	match
TAXA_105	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter murliniae	match
TAXA_106	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus raffinosus	match
TAXA_106	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus raffinosus	match
TAXA_106	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus raffinosus	match
TAXA_106	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus raffinosus	match
TAXA_106	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus raffinosus	match
TAXA_106	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus raffinosus	match
TAXA_107	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	match
TAXA_107	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	match
TAXA_107	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	match
TAXA_107	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	match
TAXA_107	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	match
TAXA_107	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	match
TAXA_108	filt_DRR225063	0	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	NA	match
TAXA_108	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	NA	match
TAXA_108	filt_DRR225051	0	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	NA	match
TAXA_108	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	NA	match
TAXA_108	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	NA	match
TAXA_108	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	NA	match
TAXA_109	filt_DRR225057	0	filt_DRR225057	DRR225057	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	NA	NA	match
TAXA_109	filt_DRR225054	0	filt_DRR225054	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	NA	NA	match
TAXA_109	filt_DRR225060	0	filt_DRR225060	DRR225060	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	NA	NA	match
TAXA_109	filt_DRR225046	0	filt_DRR225046	DRR225046	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	NA	NA	match
TAXA_109	filt_DRR225048	0	filt_DRR225048	DRR225048	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	NA	NA	match
